crime_risk,lighting_score,traffic_level,time_risk,road_risk,distance,risk
7.02,85.58,90.59,31.93,67.12,53.51,0
5.69,95.45,87.63,35.38,79.26,965.24,0
91.6,19.31,18.48,62.9,11.65,533.68,0
31.21,16.55,26.53,14.71,49.88,562.56,0
98.22,58.64,18.86,11.82,53.19,554.28,0
96.44,44.93,71.95,24.98,78.27,790.84,1
14.26,57.07,25.0,74.13,28.26,833.2,0
71.49,79.8,93.14,36.66,10.65,1275.4,0
60.08,93.17,82.76,50.74,69.81,614.72,0
69.06,41.74,58.84,19.55,49.26,560.1,0
9.62,71.79,0.89,19.41,84.23,734.0,0
18.86,19.68,88.37,65.05,48.15,1379.3,0
7.66,53.46,72.78,10.84,84.63,20.34,0
60.41,2.18,78.79,66.78,50.78,1498.92,1
98.66,50.38,7.18,40.07,78.27,691.16,1
67.2,54.53,70.86,67.13,72.07,1160.95,0
71.08,73.54,80.46,38.17,26.61,1527.81,0
98.46,64.95,95.66,84.61,30.94,1031.45,0
67.8,35.84,58.05,5.56,89.92,1301.36,0
4.02,0.57,50.8,89.33,23.1,1841.48,0
86.7,11.55,42.54,26.87,69.75,79.14,1
36.47,97.31,70.13,4.25,14.51,712.07,0
0.44,92.23,92.08,56.24,75.52,1855.17,0
50.72,32.51,59.98,22.44,22.33,1678.11,0
93.7,25.89,22.73,45.92,59.41,1241.32,0
25.73,43.64,1.76,80.23,56.42,474.02,0
49.15,68.99,61.91,79.15,20.35,674.46,0
17.38,35.68,86.46,60.04,49.14,1718.75,0
5.77,6.73,6.6,97.79,87.92,1402.58,0
8.05,40.28,39.76,46.38,68.05,585.59,0
72.7,26.06,94.0,3.94,99.27,281.85,1
86.41,32.49,50.17,81.94,78.46,1565.93,1
14.33,16.3,22.07,22.13,64.35,1160.92,0
28.83,65.88,35.37,17.62,56.32,1927.61,0
19.5,52.66,40.81,7.0,93.74,824.85,0
2.69,27.09,11.73,32.79,52.7,711.07,0
55.34,55.39,66.08,32.62,40.27,595.7,0
69.99,49.27,59.22,30.28,83.45,974.12,0
64.79,79.6,64.77,59.32,94.02,659.0,0
38.81,95.6,61.08,75.15,47.89,164.92,0
55.5,13.07,1.67,93.78,13.72,638.02,0
9.41,88.39,17.45,9.41,60.84,453.39,0
15.43,70.48,16.56,15.04,74.09,1634.46,0
93.18,69.26,9.8,58.98,37.36,486.47,0
76.15,37.43,73.55,9.81,74.79,928.57,1
92.27,34.39,12.01,37.08,53.11,1352.02,0
91.67,0.56,66.82,62.46,30.14,315.47,1
64.94,98.22,17.84,78.05,62.95,1071.94,0
92.82,60.65,11.83,21.76,38.89,1697.43,0
41.67,40.23,16.25,66.8,78.68,1176.48,0
0.36,54.38,50.84,64.59,0.31,975.13,0
6.26,4.05,64.55,85.96,81.82,1680.98,0
10.95,17.37,81.19,31.37,30.66,1895.56,0
9.54,62.34,12.86,75.01,95.96,1645.55,0
35.17,51.43,61.62,75.2,75.92,828.65,0
70.13,78.71,77.38,23.92,24.1,1231.15,0
79.06,65.87,31.24,62.12,97.88,1062.75,1
59.02,60.14,7.97,67.52,49.96,620.55,0
14.64,81.53,15.59,27.44,52.29,881.93,0
74.79,6.83,9.16,45.18,90.95,1661.95,1
35.48,69.09,88.72,43.58,91.84,614.95,0
1.3,71.56,37.67,77.35,69.69,1781.32,0
28.06,27.52,52.33,0.07,97.84,1983.03,0
33.06,19.56,76.87,50.1,32.89,627.4,0
27.42,21.39,37.15,18.43,23.23,263.02,0
81.19,19.81,64.91,64.68,2.93,1915.21,0
75.99,52.38,7.67,68.04,34.63,358.71,0
69.56,13.56,48.09,50.11,60.26,1547.5,1
13.9,65.93,9.65,54.2,30.54,97.44,0
80.78,10.51,24.83,31.51,57.96,486.42,0
67.72,2.69,29.33,31.33,4.84,535.11,0
19.48,31.93,71.76,74.51,35.41,608.53,0
64.81,19.19,67.41,13.17,74.8,1840.22,0
48.35,98.87,74.71,77.15,10.43,367.11,0
43.94,30.3,6.18,65.5,71.48,363.81,0
11.21,22.21,99.39,88.45,76.33,1389.52,1
51.83,19.68,5.44,26.01,56.88,1905.59,0
9.99,37.39,82.57,50.62,88.61,790.78,0
16.43,60.58,74.03,3.9,95.46,1550.79,0
13.25,78.19,59.18,91.25,3.47,81.45,0
95.41,36.46,43.89,67.54,67.91,1651.65,1
28.49,62.6,75.71,62.29,23.72,1452.33,0
35.52,48.21,73.99,73.27,40.82,1795.3,0
32.21,84.65,13.72,28.43,62.32,1282.16,0
89.83,56.9,79.26,60.39,71.23,1883.85,1
56.3,28.99,7.86,80.09,84.02,791.92,0
91.92,70.36,50.05,9.03,70.54,1470.41,0
29.99,82.01,64.51,95.88,77.74,1456.62,0
11.48,46.54,82.17,89.19,59.91,551.84,0
55.62,98.72,46.31,96.3,11.71,1842.75,0
34.55,87.91,23.69,80.83,2.14,1562.77,0
80.19,19.7,49.07,29.43,52.98,1735.38,1
87.94,78.68,25.02,58.16,71.55,737.93,0
47.26,60.1,52.87,12.02,10.89,1685.68,0
97.14,53.48,46.25,75.42,42.93,643.65,0
55.3,51.39,78.05,15.36,25.62,1929.51,0
27.09,85.34,24.01,86.68,56.71,67.42,0
48.9,61.09,20.0,24.06,39.05,1245.99,0
3.73,53.77,47.42,16.04,20.15,242.23,0
80.4,4.89,5.05,7.09,0.44,1443.09,0
10.14,44.83,22.93,71.14,32.15,740.1,0
30.87,90.8,35.37,18.62,51.62,1743.87,0
56.53,71.17,48.76,19.77,92.92,1747.95,0
4.3,5.1,26.94,16.97,22.75,748.82,0
7.93,88.4,56.06,30.58,51.23,1623.76,0
69.61,82.67,87.84,94.12,56.65,1368.65,0
7.18,54.67,54.37,48.66,64.92,864.6,0
47.71,2.24,28.68,26.09,32.86,699.61,0
33.87,56.24,6.2,17.04,9.95,436.4,0
22.81,5.46,13.67,1.89,92.14,145.15,0
18.88,32.04,56.12,36.5,95.28,1044.37,0
76.34,62.89,68.37,11.01,43.82,1089.28,0
95.15,91.29,4.97,2.7,58.06,899.16,0
14.02,35.78,18.55,10.3,2.9,1902.18,0
95.97,86.0,31.91,31.85,4.72,47.11,0
59.48,91.84,31.98,75.09,7.67,1703.6,0
64.17,2.1,95.84,6.7,73.87,1605.63,1
70.99,23.94,20.38,67.87,22.72,1522.33,0
70.41,70.99,6.25,62.05,18.44,1059.33,0
81.98,75.68,35.3,88.2,0.83,396.9,0
48.35,39.24,13.44,18.4,2.29,1728.5,0
53.34,65.68,12.66,79.43,40.54,1494.3,0
32.38,61.22,40.75,86.49,54.17,1668.99,0
10.53,73.98,30.64,97.65,57.91,486.86,0
66.46,71.87,9.17,80.85,45.79,1117.66,0
3.36,8.59,60.43,12.38,45.96,843.6,0
27.56,15.83,50.17,94.71,75.31,1286.55,1
9.42,13.27,7.71,81.5,28.96,1510.16,0
19.07,93.25,86.27,21.23,23.77,363.96,0
63.87,91.35,28.47,16.52,85.43,364.6,0
62.85,79.74,96.14,93.64,68.93,106.34,0
42.11,11.67,93.15,15.57,47.69,331.23,0
9.02,57.43,43.41,77.71,27.54,495.54,0
43.34,18.72,22.86,40.53,13.66,163.59,0
35.27,36.84,83.49,72.38,3.74,724.27,0
72.05,26.71,36.13,9.19,85.24,1356.83,0
57.9,82.89,16.36,72.51,59.34,1590.28,0
49.16,14.45,55.16,51.19,4.58,704.72,0
48.7,64.62,48.94,90.04,15.86,185.97,0
96.63,98.39,85.0,18.84,27.96,1523.56,0
75.63,68.71,72.93,10.94,26.31,794.54,0
49.7,7.92,87.61,19.62,54.84,517.83,1
47.92,90.78,73.47,7.86,39.94,951.97,0
2.65,64.31,64.22,98.02,88.22,1940.33,0
94.25,45.63,50.02,12.29,71.94,757.83,1
31.92,65.97,98.76,20.09,91.07,1919.72,0
25.59,87.9,95.92,80.97,86.28,521.27,0
99.94,47.71,84.89,24.68,92.14,228.98,1
71.87,53.13,77.53,22.23,98.0,331.21,0
4.74,45.24,57.76,67.23,31.17,1552.09,0
6.19,7.26,25.98,39.88,20.97,1084.47,0
2.55,78.71,87.54,83.55,16.52,1172.21,0
59.96,12.64,1.08,63.83,62.81,1936.06,0
7.16,39.46,22.74,28.82,68.1,1019.58,0
93.34,38.68,40.37,59.79,8.78,251.7,0
93.69,28.0,58.62,86.65,82.11,1442.66,1
54.61,40.25,56.09,36.45,78.31,431.55,0
61.66,61.8,17.58,73.65,62.85,1171.45,0
29.19,31.14,10.48,41.58,43.56,1711.67,0
6.4,17.25,22.23,54.31,15.37,964.62,0
73.75,86.94,34.87,73.37,50.56,642.28,0
10.18,97.08,1.41,6.05,15.92,1159.58,0
8.56,45.86,69.25,45.49,60.5,271.36,0
31.12,32.7,24.77,9.52,31.0,628.98,0
1.25,4.75,35.14,72.5,24.73,1018.2,0
43.4,3.69,33.49,60.78,44.11,523.22,0
70.77,39.29,51.18,32.69,58.07,97.73,0
80.13,93.02,85.98,7.63,36.75,1178.58,0
60.43,73.07,14.94,92.58,96.36,814.47,0
84.69,34.93,34.07,31.5,0.59,793.41,0
40.65,96.8,69.2,27.54,91.29,1993.69,0
84.88,42.88,4.42,10.1,0.07,241.33,0
50.65,27.68,83.0,57.74,21.67,325.27,0
22.3,42.64,96.18,26.57,99.64,1755.0,0
94.41,21.15,60.76,84.29,72.81,277.92,1
27.5,88.56,95.65,68.28,64.45,1836.89,0
2.62,36.12,41.31,0.39,72.61,1350.48,0
24.27,65.8,41.5,56.57,40.83,1065.76,0
36.67,38.9,10.62,23.18,78.42,571.23,0
35.13,90.17,3.54,1.54,15.49,731.76,0
52.47,64.24,24.45,61.94,79.39,1655.39,0
88.31,48.83,47.81,20.49,93.95,133.86,0
29.23,13.21,50.77,89.96,85.77,1541.73,1
52.08,90.19,21.76,57.34,73.97,1659.08,0
34.01,54.68,61.28,20.92,65.14,1417.81,0
82.18,28.51,18.12,97.91,52.11,127.92,1
15.76,87.79,32.62,54.64,39.52,1490.46,0
10.35,5.44,19.57,16.55,86.57,1451.86,0
50.3,31.41,69.67,51.72,64.75,45.93,0
67.19,53.68,51.66,95.93,43.49,1786.72,0
79.55,33.98,73.61,42.42,78.48,281.75,1
58.96,47.67,5.72,42.53,5.41,1922.35,0
77.38,26.43,42.54,46.11,81.31,160.13,1
39.27,13.01,96.7,28.01,81.07,491.34,0
3.29,3.69,5.36,16.18,22.85,1386.68,0
11.61,15.76,41.84,57.89,3.77,291.74,0
3.87,95.29,4.04,89.42,71.37,386.24,0
32.89,57.54,14.67,73.57,19.99,42.12,0
49.55,48.9,46.25,9.62,99.6,1656.43,0
35.63,38.43,15.75,40.08,0.92,94.48,0
56.06,70.84,51.88,0.53,22.98,1272.49,0
48.06,14.13,92.27,30.79,4.21,1172.97,0
67.79,27.61,20.04,66.94,78.27,1032.26,1
66.7,65.59,10.72,29.02,57.87,762.81,0
31.81,47.91,82.53,84.06,84.84,613.13,0
34.62,77.01,46.03,47.74,96.26,1914.76,0
58.51,89.71,88.26,66.92,61.01,1575.01,0
59.64,82.34,30.61,88.39,23.18,1847.01,0
31.47,18.42,62.75,68.28,9.26,1473.12,0
33.03,9.15,92.33,89.73,86.63,1661.44,1
69.4,16.94,17.17,80.81,24.51,1929.07,0
64.74,78.35,80.07,56.71,89.35,918.22,1
13.51,91.38,63.15,29.72,87.83,1815.65,0
44.1,92.54,81.29,29.81,62.78,105.29,0
89.27,29.82,17.07,87.53,60.4,233.59,1
3.63,84.03,43.41,5.39,95.08,990.94,0
85.52,53.62,12.88,94.14,75.6,918.87,1
16.32,82.28,96.01,32.71,68.33,887.66,0
50.72,54.84,6.27,73.89,43.57,1083.64,0
42.43,14.59,6.55,33.0,48.4,1085.98,0
1.01,7.92,89.82,95.33,38.89,1743.72,0
91.54,95.72,30.08,3.65,94.63,704.91,0
45.49,42.58,59.7,35.33,63.81,646.16,0
95.43,35.05,28.75,86.75,78.04,1409.75,1
28.67,35.63,64.88,27.41,3.72,1303.98,0
86.63,37.89,19.25,27.56,85.24,1663.1,1
92.24,94.5,45.89,89.88,41.76,632.37,0
55.68,6.27,53.35,83.06,73.72,32.66,1
20.27,11.91,33.36,10.58,4.0,1889.25,0
68.52,78.97,25.17,58.02,89.39,107.57,0
54.9,54.94,14.02,22.34,65.98,1366.43,0
94.45,12.85,70.61,21.51,45.75,657.23,1
43.93,3.45,16.83,61.54,30.36,858.6,0
26.85,22.42,29.21,12.39,31.1,1679.3,0
13.83,26.08,33.69,46.98,30.34,850.77,0
69.86,1.42,45.44,25.58,13.1,305.86,0
97.41,21.61,70.26,85.39,46.38,1513.78,1
2.83,73.83,42.79,55.45,45.35,60.02,0
74.04,85.54,87.11,21.51,41.19,563.97,0
92.69,89.82,67.98,92.65,70.31,1085.39,0
7.48,38.99,83.85,82.29,41.98,886.77,0
11.02,31.94,71.64,26.53,8.9,1248.05,0
69.2,99.99,14.86,96.11,85.21,775.07,0
64.8,76.93,97.79,26.77,42.51,793.36,0
6.88,53.74,78.66,29.26,65.53,710.34,0
83.44,25.48,57.27,38.6,92.99,1776.8,1
52.34,32.13,16.52,16.48,76.74,54.25,0
90.72,51.54,17.27,68.7,53.88,1880.49,1
87.8,54.21,61.43,55.73,54.5,729.28,0
81.25,1.37,41.62,89.45,84.95,742.47,1
51.59,95.94,67.59,24.09,82.36,1457.27,0
25.17,57.56,37.24,17.02,17.87,788.79,0
50.6,58.92,51.28,35.86,62.65,1240.96,0
10.08,21.15,18.8,14.61,86.57,1809.19,0
65.88,76.5,15.52,94.62,80.33,1695.47,0
13.4,73.73,7.56,71.74,12.47,1040.43,0
51.12,9.52,81.96,79.62,43.57,1438.97,1
5.44,59.5,55.54,74.8,51.82,797.02,0
29.95,65.82,94.71,24.28,25.78,1556.57,0
23.21,83.56,74.95,14.07,67.95,356.96,0
62.0,20.61,76.88,42.94,47.62,110.35,0
78.68,87.76,50.91,82.9,29.75,1090.65,0
5.73,46.15,81.55,33.05,33.69,446.37,0
85.03,9.65,94.21,0.96,85.67,1462.88,1
86.08,10.56,72.17,66.01,86.62,220.62,1
34.23,19.78,10.56,20.01,81.24,36.82,0
65.9,28.28,65.1,54.28,91.39,1357.89,1
40.26,49.64,12.04,1.49,95.23,1011.58,0
15.42,74.88,7.72,50.88,49.18,1904.99,0
52.87,18.67,69.29,39.36,9.67,510.02,0
8.64,99.27,83.48,88.04,80.01,264.05,0
87.85,16.15,15.88,72.18,63.34,65.75,1
92.43,59.94,7.41,3.6,38.05,899.61,0
82.16,92.89,88.65,78.95,97.55,219.62,1
56.25,83.25,13.22,79.12,33.87,1555.77,0
55.76,64.79,3.51,66.34,90.76,162.53,0
98.46,71.55,72.11,92.93,59.26,1843.09,1
24.79,13.42,84.77,80.33,3.66,1090.89,0
7.59,0.97,51.45,21.89,86.03,1398.82,0
56.19,43.41,53.99,38.15,76.22,279.22,0
32.88,8.95,33.69,34.99,64.25,197.22,0
32.23,35.78,23.85,50.49,61.46,720.29,0
0.71,22.37,75.52,95.37,21.88,1050.46,0
59.62,91.63,84.93,61.56,21.45,1159.49,0
26.4,88.01,32.12,31.29,2.92,672.98,0
18.79,81.89,27.38,94.15,15.41,559.87,0
4.04,71.39,26.78,70.03,33.65,1963.19,0
36.44,15.41,5.06,26.61,54.07,559.87,0
87.9,4.84,28.11,90.65,13.08,293.09,0
33.67,65.39,2.57,34.42,55.76,731.73,0
67.91,64.23,78.84,51.62,26.33,621.67,0
75.65,36.94,25.59,47.92,25.4,855.04,0
32.81,47.27,69.02,92.36,94.79,1254.95,1
82.16,48.91,54.32,26.57,99.23,1214.23,1
69.19,23.99,83.75,33.33,81.14,1402.61,1
55.92,31.42,96.04,66.02,5.44,330.24,0
0.1,41.84,36.73,88.66,72.86,110.97,0
3.51,60.32,8.83,11.49,17.84,1585.8,0
99.09,95.58,74.96,20.99,56.92,449.96,0
78.23,53.85,2.13,94.8,89.37,645.02,1
93.76,73.12,22.3,77.73,38.02,922.25,0
90.23,80.7,5.33,34.61,92.88,1438.29,0
2.04,11.35,89.81,35.76,70.84,343.9,0
79.18,65.31,0.53,46.95,30.1,1806.76,0
45.11,48.21,49.27,67.38,9.49,656.62,0
78.96,57.24,42.4,56.1,81.54,1965.67,1
0.67,3.84,65.27,77.61,45.81,585.12,0
28.82,90.62,28.97,5.42,7.27,1456.79,0
75.13,95.28,87.37,81.9,10.31,765.8,0
79.3,0.35,73.43,5.81,96.7,1676.44,1
61.97,21.28,43.23,88.1,24.3,935.57,0
30.13,18.02,35.8,4.33,96.66,1743.65,0
31.04,78.13,81.59,12.78,68.12,1512.8,0
96.68,59.81,75.71,18.02,30.05,1180.34,0
43.92,17.73,39.9,22.31,38.37,514.98,0
44.71,81.4,34.14,40.18,77.7,534.54,0
55.23,35.35,3.89,65.55,43.54,1983.02,0
40.95,46.09,8.17,89.26,7.48,1852.27,0
55.27,38.73,5.39,52.45,22.98,294.07,0
43.23,52.14,2.44,53.25,86.03,424.05,0
82.67,48.01,15.29,31.93,69.62,231.49,0
90.91,27.46,85.71,80.07,50.1,418.65,1
93.21,42.46,79.82,11.05,24.55,594.67,0
56.43,90.83,84.56,30.11,47.46,1678.5,0
44.21,50.29,62.38,9.7,78.88,208.46,0
70.52,91.64,62.41,21.42,8.15,1766.6,0
83.83,55.01,12.39,58.66,99.48,1944.42,1
56.3,76.88,69.9,12.6,85.98,577.85,0
70.0,29.36,28.0,10.06,31.8,923.34,0
74.97,79.04,51.93,82.59,87.06,1068.07,0
67.64,26.43,95.47,11.83,68.17,427.26,1
74.61,1.95,87.06,60.81,66.64,1468.52,1
20.86,16.07,23.32,35.2,13.97,1168.4,0
49.84,2.17,73.67,89.64,90.59,242.11,1
58.83,94.71,10.41,70.76,45.03,1794.04,0
0.25,100.0,2.67,5.94,80.32,618.34,0
85.6,76.22,2.82,89.55,29.95,329.37,0
61.0,10.81,17.02,41.39,30.8,1964.07,0
12.91,89.89,69.49,29.82,96.47,223.76,0
81.64,74.38,36.33,67.28,49.67,138.2,0
71.71,33.22,1.59,71.8,5.99,490.35,0
75.83,50.23,98.8,30.33,83.57,652.14,1
39.2,66.18,53.34,35.17,22.72,878.93,0
85.42,2.41,39.39,15.63,87.88,1376.64,1
41.4,50.15,51.88,59.34,91.64,744.11,0
57.05,73.24,52.0,95.69,7.28,1127.48,0
0.06,18.82,47.02,41.66,58.24,31.51,0
64.49,44.38,61.29,99.62,98.15,782.1,1
71.82,53.25,88.56,17.64,93.09,1891.04,1
56.71,73.56,30.17,79.61,52.52,1554.2,0
49.66,96.45,48.7,92.81,68.05,1486.79,0
80.99,84.83,0.36,68.81,60.43,622.94,0
68.14,62.15,85.98,10.93,20.33,986.59,0
27.81,58.36,30.59,32.65,65.3,1692.16,0
95.91,60.32,27.13,8.57,33.31,1762.71,0
70.73,54.52,99.75,60.17,33.8,1426.88,0
98.79,5.94,58.44,99.81,42.0,923.95,1
97.13,69.83,12.3,37.48,85.22,164.87,0
91.89,71.63,26.55,16.29,23.83,256.32,0
75.54,51.25,35.32,26.86,25.08,20.58,0
60.94,87.04,98.61,57.08,0.73,731.22,0
17.22,67.24,43.06,56.9,15.5,66.3,0
54.34,36.27,23.01,22.98,97.87,881.34,0
76.54,1.97,56.97,75.07,43.39,1203.13,1
52.09,5.92,40.48,8.8,19.52,1199.84,0
86.82,35.18,5.5,62.3,96.57,1119.49,1
10.97,46.21,86.09,42.57,2.71,467.82,0
38.09,16.69,1.57,12.72,48.42,1047.99,0
50.6,18.93,89.85,63.44,80.46,1960.08,1
43.23,23.02,79.19,67.3,77.28,900.34,1
10.86,78.05,7.58,44.0,18.92,1751.49,0
15.35,77.13,72.36,79.8,70.78,775.18,0
83.76,38.29,77.09,50.93,62.23,1253.63,1
48.44,17.24,60.23,28.58,67.53,974.04,0
4.87,11.09,57.77,95.36,26.61,1383.47,0
1.65,8.71,4.97,94.4,81.07,1796.81,0
47.35,39.13,5.95,9.56,55.92,892.98,0
16.44,4.55,72.73,94.61,72.51,1519.65,1
70.51,33.36,10.56,77.55,93.96,1767.43,1
79.53,96.15,24.18,10.66,85.55,1583.3,0
22.83,50.75,49.88,51.93,78.23,68.62,0
59.22,82.26,16.42,3.5,28.96,20.38,0
15.44,12.93,78.98,58.89,5.41,1768.26,0
30.36,26.81,80.74,93.32,57.46,1464.04,0
88.88,94.65,84.21,36.82,3.45,1917.1,0
54.41,38.36,4.96,50.86,71.42,599.12,0
88.59,64.84,42.79,22.76,73.68,1580.18,0
22.52,97.61,84.69,54.09,56.29,1607.01,0
33.0,55.08,36.32,80.26,16.82,1717.51,0
47.1,30.53,69.58,21.53,87.57,1390.22,0
48.01,53.19,58.92,55.35,59.59,293.85,0
99.76,5.46,34.72,35.46,51.49,1368.27,1
11.44,11.24,27.64,74.79,56.76,1216.88,0
85.2,0.72,65.27,70.2,8.29,680.67,0
86.37,88.42,13.36,69.88,74.04,433.05,0
55.32,67.13,86.01,37.78,6.08,1772.5,0
34.4,29.83,57.64,59.93,57.84,301.05,0
51.92,22.12,11.15,65.11,16.93,855.95,0
29.25,68.31,70.35,68.08,20.77,1253.14,0
79.91,91.95,43.11,57.53,23.33,1944.16,0
49.83,29.91,20.41,86.68,1.43,1348.53,0
92.58,32.16,96.11,24.88,89.18,623.66,1
62.27,85.42,71.96,5.58,80.42,140.11,0
51.43,89.34,59.3,96.25,3.13,649.05,0
71.11,91.4,84.89,6.07,5.7,599.72,0
50.39,29.32,54.39,90.3,78.29,1641.78,1
90.45,12.03,44.15,61.23,0.68,765.64,0
18.44,44.0,18.94,91.87,46.9,214.93,0
97.33,29.58,15.34,56.5,10.73,1742.56,0
81.22,88.39,43.2,82.1,59.16,55.75,0
86.07,3.66,45.6,72.13,99.83,25.96,1
48.29,63.39,73.33,52.51,17.2,960.01,0
83.72,90.62,44.21,36.33,95.67,157.06,0
30.68,97.67,59.32,0.29,86.55,370.66,0
76.19,65.01,83.25,25.09,98.59,1970.86,1
14.05,94.99,99.33,95.18,76.62,1691.84,0
30.71,7.57,32.25,27.55,85.7,1532.79,0
44.57,35.93,90.2,75.19,59.46,1348.17,0
32.23,0.87,80.61,50.85,86.73,114.67,1
38.7,98.12,6.8,30.85,11.15,1675.1,0
82.01,90.27,33.42,99.11,74.17,952.95,0
25.67,2.81,21.9,4.7,62.87,214.67,0
74.53,1.81,66.44,58.21,5.98,615.49,0
7.37,36.7,55.53,46.15,29.16,1013.9,0
76.57,25.85,49.49,7.65,21.61,47.12,0
79.2,84.69,76.36,21.41,40.52,519.79,0
40.17,16.05,33.33,69.42,19.84,685.13,0
72.25,79.06,38.28,10.83,27.48,938.31,0
91.51,55.45,86.56,80.1,29.6,23.92,0
80.07,37.74,97.22,62.51,59.98,1139.58,1
39.04,14.57,77.64,10.09,13.49,411.31,0
48.42,99.77,21.71,28.68,24.11,1202.56,0
77.94,61.8,11.27,13.72,31.71,493.52,0
29.26,43.94,20.92,79.76,44.91,817.38,0
80.39,37.11,42.28,53.3,3.81,1254.79,0
32.81,90.57,23.67,0.28,99.92,1320.01,0
80.6,82.12,90.1,54.29,30.04,80.58,0
8.68,81.12,67.07,48.28,28.73,1079.45,0
4.44,61.62,41.67,64.31,55.49,1636.95,0
99.77,88.8,27.38,3.48,85.4,428.72,0
86.95,29.93,38.07,3.54,45.68,1073.34,0
88.28,70.37,47.61,34.94,24.88,906.28,0
95.13,40.44,71.38,68.85,56.59,1702.87,1
43.83,60.0,8.93,66.66,48.29,888.75,0
28.68,99.82,84.88,27.83,42.31,1888.8,0
13.0,98.45,12.76,21.61,98.39,1311.81,0
50.12,51.26,26.25,68.31,99.6,1131.54,0
22.0,57.39,99.36,2.71,56.19,598.0,0
93.56,89.73,19.02,55.68,6.8,1201.12,0
0.4,98.56,10.11,42.41,56.69,279.87,0
14.32,77.86,63.84,23.91,95.25,844.16,0
24.65,6.52,39.31,52.03,92.57,583.17,0
19.9,32.26,9.18,21.72,21.55,1347.15,0
22.58,89.66,0.37,56.43,19.01,1532.71,0
65.6,76.84,7.92,14.9,15.23,1858.69,0
32.75,74.22,52.27,40.57,81.98,459.76,0
61.5,66.79,23.09,51.04,49.01,1771.81,0
89.03,41.53,77.76,3.17,33.8,1694.98,0
60.26,40.32,85.75,61.07,32.48,1727.61,0
69.45,80.89,14.48,75.03,27.54,1486.14,0
36.55,29.38,33.7,95.61,88.26,550.09,0
15.97,68.48,14.66,20.31,40.97,1758.19,0
32.06,72.62,28.67,20.87,24.4,1207.11,0
96.43,84.46,23.92,30.48,71.04,1486.41,0
62.18,31.99,78.69,89.08,63.55,426.41,1
27.75,74.19,34.55,40.69,71.54,331.67,0
45.09,10.65,49.56,30.18,82.2,568.17,1
83.55,13.81,67.39,74.12,10.12,1032.51,1
66.84,41.73,82.23,3.8,0.2,844.92,0
56.07,5.52,30.12,54.88,5.06,1777.46,0
88.52,94.77,20.92,45.02,70.68,45.78,0
67.24,90.19,97.85,62.49,93.45,178.5,0
64.27,4.89,32.01,73.11,33.11,664.31,0
18.98,83.83,67.11,32.5,78.12,352.11,0
10.64,50.89,67.78,63.64,72.92,825.37,0
96.51,70.2,51.4,52.43,97.81,1440.83,1
59.89,88.69,22.84,13.4,47.08,1986.97,0
41.57,57.7,14.15,88.17,16.61,420.11,0
58.9,11.63,48.7,75.46,76.52,546.63,1
6.18,0.26,51.09,92.17,81.88,1542.1,0
82.21,49.69,77.34,72.04,70.73,558.66,1
21.66,94.92,70.98,24.48,86.32,1413.42,0
80.45,57.26,91.2,43.05,37.12,1175.31,0
53.44,37.29,97.09,38.69,69.03,1712.69,0
27.66,3.09,72.79,3.58,26.38,86.01,0
3.02,91.5,7.65,41.05,44.64,1959.9,0
81.58,32.72,40.51,34.56,24.25,1929.22,0
17.65,70.48,60.88,0.39,15.45,64.33,0
5.18,69.42,59.02,84.71,3.6,1009.03,0
75.59,25.39,18.14,14.39,67.14,814.82,0
35.0,6.38,58.29,50.1,87.53,523.24,0
38.93,38.5,34.97,78.47,31.44,1956.1,0
24.71,31.71,33.89,60.45,42.92,365.71,0
85.92,70.03,83.4,16.94,0.35,541.84,0
29.73,81.98,42.19,61.82,41.29,36.28,0
21.02,22.24,52.74,75.76,28.13,1168.84,0
30.92,52.82,56.29,85.48,57.42,1724.38,0
20.31,4.06,56.3,31.87,90.85,1251.39,0
31.77,21.43,21.31,3.39,50.62,1310.18,0
8.29,76.18,59.95,60.79,67.55,151.31,0
15.85,79.34,33.46,22.58,70.55,1435.32,0
41.71,77.64,65.5,78.09,15.24,829.83,0
87.95,14.24,14.57,67.99,34.66,957.95,1
5.73,55.1,99.41,77.32,11.31,1178.33,0
21.27,42.27,77.2,96.75,44.07,1951.22,0
90.83,99.15,41.73,58.45,88.73,1501.4,1
89.0,65.41,30.14,90.43,48.09,1374.18,1
67.95,93.52,38.78,64.19,45.62,875.15,0
24.05,14.54,72.12,18.17,20.93,88.21,0
41.98,45.09,65.54,79.93,31.02,1086.6,0
21.12,77.16,70.21,69.37,93.66,1328.54,0
12.86,36.79,88.9,97.79,30.3,1414.3,0
38.0,63.25,45.63,24.34,73.14,1223.6,0
57.58,51.17,66.95,33.31,4.21,614.73,0
35.99,99.19,44.15,82.15,12.83,457.64,0
61.08,17.39,63.81,6.29,31.15,198.39,0
29.63,93.53,47.48,63.32,90.14,1411.61,0
34.59,40.16,77.67,53.55,21.93,1942.16,0
79.07,46.8,0.53,16.88,72.67,1059.54,0
87.83,52.86,21.57,16.51,16.75,1352.9,0
32.2,26.54,29.64,81.02,61.28,1391.35,0
57.15,96.37,94.54,1.54,58.68,339.66,0
27.82,91.15,50.7,74.68,62.19,399.77,0
5.33,97.29,36.44,73.27,28.63,432.19,0
73.79,99.69,40.43,64.97,16.21,1867.03,0
17.1,66.98,45.18,40.95,88.65,50.85,0
42.57,45.17,86.78,2.83,56.94,1091.51,0
